,product,icon,hangye1,yewu,province,lunci,jieduan,money,time,detail,investor_info,heat_num
10,美鑫食品,https://img1.qimingpian.cn/uploadImg/202106/60b8886055b83.jpeg,食品饮料,复合调料生产商,江苏省,,A轮,数千万人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=cac1357f897d59b886e4d8c51f64af2c&id=60568fa857889214c1ff21d82e0a29e3,"[{'investor': '金鼎资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=59b47840230f56588697ed2b789795c2&id=6235f47e2a3d19c24a62e7f64443abda', 'invest_type_name': '独投', 'invest_type': '4'}]",40
11,原艺文化,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202106/product60b84cde228fd401486731.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301782&Signature=4xYQm1QO0hc5giNYu22PxK%2ByQuk%3D,企业服务,知识产权服务商,海南省,,战略融资,未披露,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=4565920a2c5056188aab7fad961031c7&id=ab2ffebc8e0811f3fedfbb6b4b17aaad,"[{'investor': '太合音乐', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=3dcca707b05e5371bb419ac5af8094ac&id=9018132857a634703b97b76d5fe20029', 'invest_type_name': '独投', 'invest_type': '4'}]",21
12,天天泊车,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201810/product5bceb28edae07633517005.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301782&Signature=FMdAJG04HFQmaext6c%2B%2BSG29nhU%3D,汽车交通,智能停车缴费APP,北京市,,战略融资,未披露,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=6bb77745274d5534b432fe4dba3b209f&id=19de861790e3e18c14a862a7dda01fe7,"[{'investor': '百度投资并购部', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2088b4edab535fa79d2b0d690b11a46d&id=75f3908944695741920da10f0757569f', 'invest_type_name': '独投', 'invest_type': '4'}]",64
13,JINGdigital径硕科技,https://img1.qimingpian.cn/uploadImg/202106/60b8364db0d66.png,企业服务,营销自动化服务商,上海市,,A轮,8000万人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=3095f938a6eb5172ba5335c4ddcb55c4&id=f720a9c063847d6c97e09a9b280b413e,"[{'investor': '线性资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fb188679c548599dabac9835d9a91745&id=482714e79aae79cc7f2adf18a9ba8def', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '信天创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=90e00da691dd542d8baea7b27945af89&id=62e8f5cf1f0e1ed0952069a22159a8a5', 'invest_type_name': '合投', 'invest_type': '3'}]",177
14,斯微生物,https://img1.qimingpian.cn/uploadImg/202106/60b824e30c229.png,医疗健康,mRNA癌症药物研发商,上海市,,战略融资,12亿人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=96ad30a20d575297acdd64ecefc8e180&id=d026e78c0d0d8b38da98cf193317cdf4,"[{'investor': '招商健康', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=36a647b7858e5d33b01d6a1d397f3c29&id=1b62a181ae9a9939d2fe2352114bf3c8', 'invest_type_name': '', 'invest_type': '0'}, {'investor': '红杉资本中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4b1c54ebfbdd53d6a0af12a37b98d5d4&id=a8d12f114305bd75e39f9e3abec13c6b', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '景林投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6a9b5732717d5ad681d3c7a9df4b6f56&id=ba2ae2075a8cad5e585d246f9105b63d', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '药明康德', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b3566a7351a75165aadc953f576b473a&id=76bd4a25ae295c6ec818c6bc6056f5be', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '奥博资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1e2e7f769eb3539d84416a54a92c9e72&id=3d7b639c483ae72ee51eacb4b04c9f6c', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '尚珹投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e6baed9742335f4abd4ab02671394e6c&id=d9fb3e22baf300f5d2aa743da26f50fc', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '国新国同', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '招银国际资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=394dde4238625444b9f03055c0e1a8c0&id=95f2f27d4ea816002233b5b4a5a250a1', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '凯利易方资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=64168f3865b957cd8ab67c355895cc11&id=dbc2e9ad46f1af1392462fe32afcb3a0', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '光远资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=496cad8d266853bcad3d3de73d20a38f&id=13f83f11756237812a197994bf3ce422', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '清松资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=40b2fb0bbb675587924d7bf07460e525&id=c759af7cb6226fa728a8562a8d3623e9', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '中信证券投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=669ea9b4366c59cd80503d064b0a92cf&id=9a9093509301abed83aa4231bb839591', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '知中投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=d62b8fda8ff1535abfe4eb74971f9de8&id=8a0d361304fbd8c8a8181b99d97e044e', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '招商局创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=aa1e068779aa538bbc66a8d877e32318&id=ef28ac5e6f08501183dc01a0961f8958', 'invest_type_name': '跟投', 'invest_type': '2'}]",155
15,火啦,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201901/product5c3d310def1a8922767792.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301782&Signature=ddEKNhW8hKCv4zlllqZShkhX0Og%3D,电子商务,品牌口红销售商,广东省,,战略融资,数千万人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=1d08ddd4664d537ea979c1683d14b1f7&id=82a2e5837e52551bbb2c468af134ac3c,"[{'investor': '不二资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0ed39266a3345fcf94e56d31adc8d083&id=a1010e28bf2a128d2fb17737c40a116b', 'invest_type_name': '独投', 'invest_type': '4'}]",68
16,有临医药,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202010/product5f9cbe2ca24b8471206529.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301782&Signature=uBKSCH64ILUuCfxW%2FUM6ZUesxEQ%3D,医疗健康,肿瘤新药临床研究一体化服务商,上海市,,A+轮,超亿人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=adba2cf9e19d51468b349bb976219424&id=83a2e252c673b985418874033c142f14,"[{'investor': '钟鼎资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e7176fd2970c503c99f81e88bd70e662&id=0e142bfc97e0a0afc074b305b42ec8d1', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '千骥资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9accf1a5a2a55500850547903f6aa581&id=c0fa7a67c3caf2e10cac4f2d1be9b459', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '仁金投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6e439002c80750a0a3d3ee90942fcff1&id=d2d5e8a4d75e9eae6a4be2d43cffe6a0', 'invest_type_name': '跟投', 'invest_type': '2'}]",38
17,纵目科技,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202007/product5f150b2caf6d0021199034.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301782&Signature=HyjBuXhQz1ISdR2HqPf7%2FlEsnnw%3D,汽车交通,高级驾驶辅助系统软硬件研发商,上海市,,D++轮,1.9亿美元,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=4907729a220d5a2c9f57d5e5345c9b16&id=1da83fbcfa9290899e7addf07dd2449d,"[{'investor': '小米长江产业基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6123608eef6d5a16981e6ff3eb632477&id=b951536951a027fcd585c49422a0fb40', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '复星创富', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6f7275a498705363b7b42dda8855887e&id=8c1d075e0732d2cb174a37b592738631', 'invest_type_name': '', 'invest_type': '0'}, {'investor': '科创投集团', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=41e1accae6255e93935fb7053e230b87&id=03addd3bc5406e6a32b5442125d555fc', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '兴业银行', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=7d73f161e27e5b7b8f25c7fb527fc58a&id=3482c6c0eaf8f61ee1881222b091a6b7', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '安和基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ea0a92452fae55b599cab8ea6bcaabf9&id=2c4fa2cae1725e3d61db778f32303679', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '高通创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2d723ea8b1ec50d290d75db1ff22fa84&id=5e55afd8e0027b31b56216cf872bcbe6', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '晶凯资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ba348fe3d0095408b31c15b77702412d&id=3f1939420200ae491740f5700e48c4fd', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '君联资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0b0ad1bf7bc45822a9b34918e931fd01&id=828161b454482ce8d67c17e76b5d0194', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '科博达投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9d01d25f5d60581d8dbdd915e7935dd0&id=4c58012645369de64c12cb2239a26cd1', 'invest_type_name': '跟投', 'invest_type': '2'}]",138
18,博骥源医药,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202106/product60b756a3924a4174701642.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301782&Signature=qBYiTrjw%2FFLBAbLew61Pnhaw3no%3D,医疗健康,创新药物研发商,重庆市,,Pre-A轮,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=484af1162f365a9bb617eee51fef3d45&id=a6e19b1b5bc8596725d36fbe905d9976,"[{'investor': '摩天石投资', 'detail': '', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '切尔投资', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '钰岫投资', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}]",12
19,耐德佳,https://img1.qimingpian.cn/uploadImg/202106/60b74c0d9e3f2.png,VR/AR,AR智能眼镜光学模组供应商,北京市,,B轮,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=596ebdec54785214b88a7dc3baeab665&id=2cb3710a87b247f1a0bf8037d499ce10,"[{'investor': '中关村协同创新基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5c7976b71f0e50e6b267c77e31551c37&id=1d87aba47f2ba0b0f167f1f82d078c12', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '真成投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1e40a6e42b265797a6360aa74c896b41&id=844b553beb6630e9c50c3fdd3fe3b03d', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '文华海汇', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1c959e1e4e5953efb283cbcc846ef460&id=4cd50b513aa41e3ca97d525123d96d54', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '联想创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2b961dd272155d7dabd5786c3d766a7e&id=88f799a13edcbd7b7af603af67a23ec7', 'invest_type_name': '', 'invest_type': '0'}]",47
0,行云创新,https://img1.qimingpian.cn/uploadImg/202106/60b7499e53f66.png,企业服务,一站式开发云服务提供商,广东省,,战略融资,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=002ad2c995cb5715b07a581d487214c6&id=426fa8661e8eb814b5de9945f87c97a3,"[{'investor': '阿里巴巴', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f817535cddf55b14b011c8a45cbea71a&id=0a6b6173802ffd2358e56f5025b73bee', 'invest_type_name': '独投', 'invest_type': '4'}]",48
1,瓴芯电子,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e10a4c6de4b7069508372.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301783&Signature=rAZ1gFkKQK6gQEWKJEiezeX5qNg%3D,硬件,集成电路芯片研发运营商,江苏省,,战略融资,1400万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=b6dce0b40cc2541bae368b8caa47d9c8&id=541f83f5dcb2a8321a980a9f08cfd968,"[{'investor': '东方电子', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ee44baa5c4285ce4afe1dd286041383d&id=cf0f7ab3318605783dfdd6e2c90819b2', 'invest_type_name': '独投', 'invest_type': '4'}]",31
2,会计学堂,https://img1.qimingpian.cn/uploadImg/202106/60b73b901efe5.png,教育培训,会计实务在线教育品牌,广东省,,战略融资,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=5409dfc40d5b5555a2fc2cd1f2ef64d0&id=076c4fde0ae63c355777207a5294ce57,"[{'investor': '正保远程教育', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=33618b1c2e96543aa40b00a58c9401c9&id=cc02d591433c3dfca993c72f9401864c', 'invest_type_name': '独投', 'invest_type': '4'}]",9
3,愿景明创,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e1e7938b3580560682639.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625301783&Signature=Uu8geVbO8LjBmK5QOzHrVKCdYlg%3D,金融,资产管理服务商,广东省,,战略融资,7亿人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=609c4f89acae51dfa48c2e4c2a6ef3e2&id=a04eec5ea060ca28e3d78ff5f48a8cd5,"[{'investor': '贝壳找房', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=0cc5205b38fe52d9b7c017598aedf77b&id=ae98dce4a9f00475cae534c256e763e5', 'invest_type_name': '独投', 'invest_type': '4'}]",13
4,万佳安,https://img1.qimingpian.cn/uploadImg/202106/60b72dd85370f.png,企业服务,物联网PaaS层解决方案提供商,广东省,,战略融资,3.376亿人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=72fd13f251ca5c09a8573886d5e27fe1&id=d0c700663bcd5f0582beae940db7b596,"[{'investor': '前海母基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ac2117bfac7052039ae69394d7d47f7d&id=8180e5312710c2fb6f65e8fe9017ef8c', 'invest_type_name': '领投', 'invest_type': '1'}]",53
5,云丹网络,https://img1.qimingpian.cn/uploadImg/202106/60b73ae347ccb.png,企业服务,低代码平台工具提供商,上海市,,Pre-A轮,千万级人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=29d457104b435167bd638885f27561dd&id=6b0afdc84625be167349ae969044ae15,"[{'investor': '卓源资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c374788fd4045403a2d1d7cc44033fc4&id=ab872d9d596760b21b413f8c187de330', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '宁波工投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9a92d8f5cb3551f1ba6f5f3babb5e5d0&id=d406dce4cd039134a82131fa7fd5b45c', 'invest_type_name': '跟投', 'invest_type': '2'}]",27
