,product,icon,hangye1,yewu,province,lunci,jieduan,money,time,detail,investor_info,heat_num
12,青团社,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0ea6fc92c11688395414.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226590&Signature=SeCaUIxkL5O5nYSE%2FNcnwB2%2Bj68%3D,企业服务,大学生兼职招聘平台,浙江省,,C轮,数亿人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=eaa65db14141550181dbefe4b1425ee5&id=b7650aae9517f9f85387faa974286e57,"[{'investor': '曦域资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cccca70f0cd75b30ab4e5b5ebe6bd2a8&id=8b687a57b952b398e69578c8a9ad9d11', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '浅石创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c733829035f8568da629b1fe67434ea6&id=8e9f2e166388f09ff2e8b3936c17df88', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '安益资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4c504ea20e3c526c8ab0a2bf145b0db9&id=bf79b21b4aa3201e4f790bb4a0becd2b', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '东方证券', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2ee39fc742e05116abc97c7e7391b1af&id=b7e09bc1cf2a47d5a9b3c6ab6edfa879', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '东证资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=3194a448ab9f529493059a43e88f1a5f&id=b728d40d5059aed8bdadebd2e76aa3ae', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '好未来战略投资部', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0c81ad95a6d4547185c960fbeab84d44&id=f5f1631ce54e366d2c7cdd24c0932c46', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '恒生电子', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=78225fdd187d564b962eb42ecc77f2e9&id=e7787b650040d4e5134b73cb916fbff5', 'invest_type_name': '合投', 'invest_type': '3'}]",148
13,云舶科技,https://img1.qimingpian.cn/uploadImg/202105/6098a1d7de83b.png,人工智能,AI视频动捕技术服务平台,北京市,,A轮,数百万美元,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d1eb442e643b5e22b323d7ee03f5cc3d&id=80a304c057cce2789ea2d595ca4db47a,"[{'investor': '五岳资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=36aa6ceb65255ec7b36ce4a6330daa6e&id=f5d4567317af2737e21e33b2f64e80b3', 'invest_type_name': '独投', 'invest_type': '4'}]",96
14,碳阻迹,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e1198c8bb3f2150944027.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226590&Signature=l7rH8jdxBvpgxqHOG6iPKUr2aXw%3D,企业服务,碳排放管理软件及咨询服务提供商,北京市,,A轮,5000万人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=91148cc89dee52bf999574dcb9b7d09b&id=dc9ae57928af1f9fc305bd358d512cb3,"[{'investor': '高瓴资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=efe7eb659a765d808b17ff62f12b50ae&id=f70185edb68afb23070bf7ce281f4685', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '经纬中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=742e103c9459538da64aa07e6be4609c&id=3a50ab9902e171c8869be338ec7affc9', 'invest_type_name': '跟投', 'invest_type': '2'}]",226
15,感易智能,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202010/product5f97a0038c766384355528.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226590&Signature=kqjcHPhDLW8UvCSmTlCrpfx0eZs%3D,人工智能,数据智能研发服务商,北京市,,A+轮,超千万美元,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=573aa6e3f26e5887a3493f770cdec6b5&id=b00d4770f5a85be562aa56bae7b9e404,"[{'investor': '创新工场', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9c83ac95db7558aa9b251d8a7252dadd&id=a1db9f78e168f5ea6f0ac9b6b6facd2f', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '国中创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c44941c6b3675fcba2c8bf43f02c43d4&id=0635e67efe6ad0628397ce40ddf6fd5e', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '峰瑞资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0e7127557d725f179524efc53e7283a6&id=94c3e9e7562b39a81075690cdfcf02d5', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '黑马基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=02900d8afdcb5f298711d815f3767850&id=7a4673997e9ca2adefc996dce70aceb6', 'invest_type_name': '跟投', 'invest_type': '2'}]",169
16,蒋笙家居,https://img1.qimingpian.cn/uploadImg/202105/609897821d934.png,生活服务,订阅式生活服务公司,上海市,,Pre-A轮,数百万美元,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=645dde5b5e6c5f16b7476db20754af77&id=44a1f2cb03b8082681f2a25a05bec819,"[{'investor': '线性资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fb188679c548599dabac9835d9a91745&id=482714e79aae79cc7f2adf18a9ba8def', 'invest_type_name': '独投', 'invest_type': '4'}]",119
17,清泉出山,https://img1.qimingpian.cn/uploadImg/202105/60989520b456a.png,食品饮料,健康饮料品牌,北京市,,A+轮,数千万人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=2954e6f1819550fbb32e6fbff1594f7d&id=fb3124e3e60aa1a56f4bbe73a036202a,"[{'investor': '梅花创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=336ae9cc49da52739f1a35db4257dd2d&id=c5559fbfa2521258ac4d3a70516b8fb0', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '浩方创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6b85d70a6ce75354b518482fe6d7aea3&id=7f620bc13e07d9f9929ec480fb007470', 'invest_type_name': '合投', 'invest_type': '3'}]",118
18,蓝湖,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0fb6c7e638b245088543.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226590&Signature=Q8HkkoUG0uvtlOodwFpCzYUA8SE%3D,企业服务,产品设计协作平台,北京市,,C轮,5亿人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=0c6373102ca550e9b13b51f018a37b69&id=42a060077f7b2967154b6cc4b4df42f5,"[{'investor': '某产业基金', 'detail': '', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '光速中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9fd43ae08ee65f19b5c5995580566a2e&id=35d716ebe058a1adc92b86da54fe1211', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '红杉资本中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4b1c54ebfbdd53d6a0af12a37b98d5d4&id=a8d12f114305bd75e39f9e3abec13c6b', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '金沙江创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a785590b5ef55c858a3fe84c069ec4ad&id=e5ed4e33fc98bd3b2249a13f1f78b56f', 'invest_type_name': '跟投', 'invest_type': '2'}]",261
19,窝小芽,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202009/product5f6c3857a9b1a075263908.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226590&Signature=lJS8UhPB78KtybPv08DHJsDjQu0%3D,食品饮料,儿童营养辅食品牌,浙江省,,A+轮,数千万人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=cf6fc2aa6b5f5381b07007e1ce819831&id=ca92a8f06a6ada710aea17ca5bf71616,"[{'investor': '不二资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0ed39266a3345fcf94e56d31adc8d083&id=a1010e28bf2a128d2fb17737c40a116b', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '璀璨资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e01d28497c815bce970e8616129ec6eb&id=fb42704633f815b9f62be5bd3f83a945', 'invest_type_name': '跟投', 'invest_type': '2'}]",118
0,只二,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202004/product5ea16bf9c55de061103781.jpeg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=aD%2Bl3mATngJY3jtN49Wg7nXOdBY%3D,电子商务,正品二手买卖平台,上海市,,C轮,数千万美元,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d6df1e4fedbf5aa084fa73fe9e49b17c&id=b589fa343e6aca39b831dbae9ef71047,"[{'investor': '明裕创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=db56a0784671512a83b823d76b0f20e2&id=9b3e1a16f95dc13807b05e8ec80c9fc9', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '天府基金', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '元璟资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2db4490b5e725531bd83d82bfc9c852e&id=9d2da50a81a5866009b9575f7a901736', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '红点中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fabc379130a053eab5e28b00d8dbe56b&id=d8d3e7e68b724bb49d7c131b89898603', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '赫斯特资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8ca66d33102e5c2f816073c8209ed851&id=cd0f00d9765dc12a433e568496d26bcf', 'invest_type_name': '跟投', 'invest_type': '2'}]",159
1,元保保险研究院,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202004/product5ea66948c01cc010348494.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=QR2kEP%2F2UZTMyffkpWF5J7GQJ7U%3D,金融,互联网保险优选平台,北京市,,C轮,近10亿人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=fadd62aa39985075a4827506f5aaca8b&id=c036e133db5d023ff90e012279c8ef46,"[{'investor': '源码资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=00a804098f0c5d118bcdb13a5700db5c&id=9e8584f3ac1bd6496efc36ed84048d79', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '凯辉基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=46da3f69fa375a9ba3dd31c0742d6d96&id=02a6c4d574341c5f85404ac0088ec80d', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '山行资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=42f44cc3af065b149bcc9c3fd1a67d90&id=42c61312c40bc68059cd51035a4c1df1', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '北极光创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6babf40a06ab5e5cb20db737be71397b&id=6a67c1ef86b76716e1e71766e0f29b52', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '启明创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0774155477205eb8b2fe03391b8fb63c&id=da893648ab4e77002cfe787de44fa312', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': 'SIG海纳亚洲创投基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4d8406d38173564da59f4a6656e63004&id=5022253c3d46895d1274c743eb32bf63', 'invest_type_name': '跟投', 'invest_type': '2'}]",220
2,韦翰斯生物,https://img1.qimingpian.cn/uploadImg/202105/60989892c5dbc.png,医疗健康,基因检测服务平台,上海市,,Pre-B轮,近亿人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=dd0c16d653535858b1451f6a20c3df9c&id=9da6af7414173bd0485a4de9348687cf,"[{'investor': '华耀资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=036ae6ef57e0568cbddcb68d4f31c575&id=7ce94b2d575e646f72aea536605a49ac', 'invest_type_name': '独投', 'invest_type': '4'}]",33
3,UMU,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0f6c699e97c385222224.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=nsM2NfESX3C48Ev76lDm31zKrxg%3D,教育培训,企业互动学习SaaS平台,福建省,,C+轮,亿元人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=08b5cac54969512abd7ce9e8dd7fe9ac&id=8e0230d3bdd86894124325d56cf03533,"[{'investor': '五源资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9a943ed431aa592aa9ad3fb2c9bcf255&id=bc51500d1c4d9ae39451347c6449e12e', 'invest_type_name': '独投', 'invest_type': '4'}]",225
4,分秒帧MediaTrack,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202005/product5ecdcc142436e406235833.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=gowxB72pJdWpgAKKmB%2BtsEyzBE4%3D,文娱传媒,音视频内容制作协同平台,北京市,,Pre-A+轮,数百万美元,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=6a5b61b47a7b5193b39d99315411df1a&id=57d6b1e25d29bc980e0228ce088a0a18,"[{'investor': '高瓴创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=af2742b715695f55aa827f8ba4fa580c&id=c2946868a0d82299e956947366e25380', 'invest_type_name': '领投', 'invest_type': '1'}]",149
5,犀光科技,https://img1.qimingpian.cn/uploadImg/202105/609886e6e66e0.png,人工智能,企业内容及业务推荐引擎服务商,上海市,,Pre-A+轮,未披露,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=1de66668cff858f68769908ff03a33aa&id=2c2c8d4e5a23111f0487d643ae2141b1,"[{'investor': '今朝资本', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '磐霖资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b252ba092a7958e381af759d5d62f276&id=a23e498084cf22b1e98785e5bfd9a1d6', 'invest_type_name': '独投', 'invest_type': '4'}]",121
6,星童医疗,https://img1.qimingpian.cn/uploadImg/202105/609885a67b74e.png,医疗健康,创新型免疫诊断平台系统研发企业,上海市,,战略融资,超1亿美元,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=531aa734a8645a34b73fa924c3f0e54c&id=dd1882348aa8a497a7505bc4ccdcc789,"[{'investor': '红杉资本中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4b1c54ebfbdd53d6a0af12a37b98d5d4&id=a8d12f114305bd75e39f9e3abec13c6b', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '高瓴创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=af2742b715695f55aa827f8ba4fa580c&id=c2946868a0d82299e956947366e25380', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': 'Kaiser Permanente Ventures', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=772108e325785974875890f3ee6554c3&id=67ca33454afcab1ced3b571b0af4e776', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '创新工场', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9c83ac95db7558aa9b251d8a7252dadd&id=a1db9f78e168f5ea6f0ac9b6b6facd2f', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '盛山资产', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=71b5b786ed285586b2158ebc009afe73&id=78f3de92c851b8a4ad0606294c4d7498', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '潜龙投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a9ef08e1919b56a298dc89ff829305d2&id=53a88016d2019b7f5df0454cccae811a', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '启明创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0774155477205eb8b2fe03391b8fb63c&id=da893648ab4e77002cfe787de44fa312', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '经纬中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=742e103c9459538da64aa07e6be4609c&id=3a50ab9902e171c8869be338ec7affc9', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '君联资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0b0ad1bf7bc45822a9b34918e931fd01&id=828161b454482ce8d67c17e76b5d0194', 'invest_type_name': '跟投', 'invest_type': '2'}]",146
7,云建信,https://img1.qimingpian.cn/uploadImg/202105/60988189482f5.png,企业服务,BIM服务提供商,北京市,,A轮,数千万人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=aa9edf2645fb53bcb7b052834d868d42&id=2a2df80fd1940fa05310d4b9ab4f7ba7,"[{'investor': '保利资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5b8ee53fba88597080c5e2ab8179d186&id=f3d79ce7421fa640a18cd96f6ba75502', 'invest_type_name': '独投', 'invest_type': '4'}]",108
8,微岩医学,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202002/product5e4a7496d9445000694010.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=a%2FB1OwoShGEpKbsuJKuHKCaGLZ4%3D,医疗健康,临床感染病原微生物检测服务商,北京市,,Pre-A轮,亿元人民币,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=f1aaa52e64ae511c98649b77c793459a&id=6df4af6fcca75a6ac5e1ec6bbc6801d5,"[{'investor': '贝霖资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=3cd1022b548f513ebca7e3eeda6da873&id=fc0b1b023661e828d54de566a0f3c754', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '亦庄国投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b05a87e31dcc5c2ba7b38ef74d4cf17e&id=91011d1d20956e178bd7cd70a83bb35c', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '达泰资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e35ce40eef115278971e0d08f89aa94b&id=c4e41d796b1e9bab62158292c85584e7', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '融昱资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f0f49d39996956a8bbf43f20c905da83&id=1e785be23a15fd7c9dd3ba637c274f89', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '牛扬基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=15915cb73ecf5236b982db4d3fd48cc7&id=d52534c990f6ab3bb3f5017f6e602bcb', 'invest_type_name': '跟投', 'invest_type': '2'}]",32
9,精鲲科技,https://img1.qimingpian.cn/uploadImg/202103/6052a1834b834.png,企业服务,领先的Workflow平台软件厂商,上海市,,B轮,未披露,2021.05.10,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=9394986dbeb556429d608eebd4910591&id=3d9cdc5851c6b8d555441a2b49acff6c,"[{'investor': '昭铭睿远', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cd351ac8ea385a23a4e6498b39337c41&id=f21661c64a0d2e5e40376917bc48082e', 'invest_type_name': '独投', 'invest_type': '4'}]",49
10,卫龙食品,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e1099b880e2d628957696.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=03OEtmZjG2Hfg%2FBgN5bNB6txFLw%3D,食品饮料,休闲食品生产销售商,河南省,,Pre-IPO,未披露,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=60577cdf45325f29b2eeda29110c269d&id=0e89cfdfee89fe4c49b0c48a1d08196b,"[{'investor': 'CPE源峰', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=11f4fc462b9c5f08929172d07dc38df1&id=6d9e5f4ec93d2ea9c21231d2c24446da', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '高瓴资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=efe7eb659a765d808b17ff62f12b50ae&id=f70185edb68afb23070bf7ce281f4685', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '红杉资本中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4b1c54ebfbdd53d6a0af12a37b98d5d4&id=a8d12f114305bd75e39f9e3abec13c6b', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '腾讯投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8577e8587d5d5be8809e3d26a42419ac&id=8fc80fa3b229f9160f1186fb428e1dc7', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '云锋基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=7818fc3a85735018b965418ea179c488&id=18bf99829a513fd35cbf2601641eab97', 'invest_type_name': '跟投', 'invest_type': '2'}]",80
11,内控易,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202103/product6040a3ec16dcb746354755.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=sB2R%2BkrCEvWYL4NTu671oEKJ3us%3D,企业服务,单位内控信息化管理服务商,北京市,,A轮,数千万人民币,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=06906ada125c53d1aef796c4bac9b67e&id=9187f2c1b37cbe1fdf207921535f05df,"[{'investor': '光远资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=496cad8d266853bcad3d3de73d20a38f&id=13f83f11756237812a197994bf3ce422', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '个人投资者', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}]",39
12,纯米科技,https://img1.qimingpian.cn/uploadImg/202105/6096595cc4ac4.png,硬件,智能家居产品供应商,上海市,,D轮,1.1亿人民币,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=486a16119e4e5badb77a9f3c1fb851b1&id=40c6414418b083ae889e3d8e59b475f7,"[{'investor': '鼎晖百孚', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f08857a9d7fa52e2805238f5de4f74ad&id=be9b209d4620b8a7683322acace2deb1', 'invest_type_name': '独投', 'invest_type': '4'}]",33
13,艺赛旗,https://img1.qimingpian.cn/uploadImg/202105/609642f3842bf.png,大数据,用户和实体行为分析软件运营商,上海市,,战略融资,超亿人民币,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=e32022100c0d58ba8cbb371ba2bddfff&id=03df1461556ff4579907162d975b262f,"[{'investor': '金蝶国际', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=34a97c1d40c35ca784bb9cb8a985ee3b&id=34882ffd4f71c24d77acf2d13b8be4d3', 'invest_type_name': '独投', 'invest_type': '4'}]",35
14,乐玖网络,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product60963961c0c84902730284.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=0kttXV64LCqM3MpNS7tLy1NKs%2Fs%3D,文娱传媒,游戏工作室,上海市,,战略融资,未披露,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=e192978f756f55339f0e43ec1603ea1c&id=5fbd20a6201128cf2f217437eda2ca6b,"[{'investor': '触宝', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=2a96fe0f29e25a8497e08cc9385a1cb2&id=416bc1ca77595c338f39f2c37f561ea3', 'invest_type_name': '独投', 'invest_type': '4'}]",11
15,有料同学,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609636f234b85947605640.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=3RFRvok%2FgsY5FwU1pAVmA79nofY%3D,生活服务,高校学生实践型创业平台,广东省,,种子轮,数百万人民币,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=80c2d2f47f4751f6ac347c97aa62ffa1&id=13393779374c961aa830c432f260d385,"[{'investor': '万菱汇', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '个人投资者', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}, {'investor': '张筱燕', 'detail': 'http://vip.qimingpian.com/#/detailperson?src=magic&ticket=486467b86c4e5eb2841835b42ca6ee2d&id=fcdd1fdd9bd579447317039a0cceee8a', 'invest_type_name': '独投', 'invest_type': '4'}]",29
16,数势科技,https://img1.qimingpian.cn/uploadImg/202105/609643cc112d4.png,企业服务,企业数字化解决方案提供商,北京市,,战略融资,未披露,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=74055f7e96eb594fbe5b66bfb50ecb90&id=cfc8df94aa407cd84bfce0894f8a501e,"[{'investor': '京东集团', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=80ba4c84856b53eba9c9ab1e013d647c&id=e3167447f2a90127459b26841c4b5698', 'invest_type_name': '独投', 'invest_type': '4'}]",37
17,掌梦网络,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201809/product5b987f6ca3bff914283886.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623226591&Signature=%2F7SNTG0EGmGzKmoFzAOAd2P9oW0%3D,游戏,女性游戏开发商,上海市,,战略融资,未披露,2021.05.08,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=7e9c2e2da0e751f18001a785a13498a6&id=99a43baecdd7cdb941c801a2118562f3,"[{'investor': '腾讯投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8577e8587d5d5be8809e3d26a42419ac&id=8fc80fa3b229f9160f1186fb428e1dc7', 'invest_type_name': '独投', 'invest_type': '4'}]",31
